7,0.001221442222595215,0.0010365486145019532,0.00017547607421875
8,0.004562735557556152,0.00404365062713623,0.0006462335586547852
9,0.025376605987548827,0.020144224166870117,0.001510763168334961
10,0.1146883249282837,0.11273980140686035,0.003591442108154297
11,0.37971494197845457,0.345841646194458,0.0070416927337646484
12,2.2470928192138673,2.3805694818496703,0.022029018402099608
13,12.040858721733093,11.052605175971985,0.0625037431716919
14,45.89688403606415,44.441075110435484,0.1452341079711914
15,156.60122430324554,148.9430474281311,0.2370321273803711
16,604.2559894800186,561.4028215169907,0.5199658632278442
17,731.538658952713,684.3221211433411,0.32272586822509763
6,0.00034356117248535156,0.0003030061721801758,7.107257843017579e-05
7,0.00030055046081542967,0.00025990009307861326,7.195472717285157e-05
8,0.001091170310974121,0.0010441303253173827,0.00016946792602539061
9,0.005186676979064941,0.004877233505249023,0.00044505596160888673
10,0.026909399032592773,0.02207794189453125,0.0016960859298706054
11,0.07679483890533448,0.08155977725982666,0.0033389568328857423
6,8.206367492675781e-05,7.51495361328125e-05,3.0541419982910155e-05
7,0.0002989053726196289,0.0002715587615966797,6.799697875976562e-05
8,0.0012995243072509766,0.0010378837585449218,0.00017676353454589843
9,0.004456520080566406,0.0039576530456542965,0.0004759788513183594
10,0.024788880348205568,0.02057316303253174,0.001166391372680664
11,0.07449831962585449,0.08040962219238282,0.0024641275405883787
6,0.0001500844955444336,9.181499481201172e-05,5.080699920654297e-05
7,0.00030367374420166017,0.0002809762954711914,7.126331329345703e-05
8,0.0010720014572143555,0.0009587526321411133,0.00017066001892089843
9,0.004596138000488281,0.004686594009399414,0.0004325151443481445
10,0.02127511501312256,0.018655228614807128,0.0013151884078979493
11,0.07137644290924072,0.0755735158920288,0.0023102760314941406
6,8.687973022460937e-05,8.747577667236328e-05,2.8777122497558594e-05
7,0.00036118030548095705,0.00025310516357421873,7.877349853515624e-05
6,8.258819580078124e-05,7.65085220336914e-05,3.101825714111328e-05
7,0.0003118038177490234,0.0002743959426879883,8.156299591064454e-05
6,0.00011925697326660156,9.74893569946289e-05,4.560947418212891e-05
7,0.00029981136322021484,0.0003107786178588867,7.312297821044922e-05
6,8.599758148193359e-05,7.627010345458984e-05,3.216266632080078e-05
7,0.000296783447265625,0.00025579929351806643,7.691383361816407e-05
6,0.00014810562133789064,0.0001400470733642578,5.457401275634766e-05
7,0.00030095577239990233,0.0002474069595336914,8.800029754638672e-05
